Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
ChooseList/ExMemory 0/ExMemory 500/ExMemory 1500,1.1545402422305657e-6,1.11686734466715e-6,1.1999881581239508e-6,1.5923559340262397e-7,1.2405318046320396e-7,2.247822597893945e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 3000,1.1709033864632219e-6,1.1375416181690675e-6,1.1970832528400417e-6,9.301340120488001e-8,6.031991768747861e-8,1.2092811746916108e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 5000,1.0442432959673046e-6,1.0022403892410164e-6,1.0837658039569368e-6,1.3661505162872573e-7,1.1836155897258956e-7,1.732829724188824e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 100,1.1709376302622687e-6,1.1338658389942954e-6,1.1996773958265692e-6,1.2143992646366155e-7,8.421698483611133e-8,1.7877258885517206e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 500,1.2519211854253358e-6,1.2173087570110503e-6,1.300668112557903e-6,1.266374636551734e-7,8.618764120997421e-8,1.7614185696923373e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 1500,1.2511299686234944e-6,1.2143582569446367e-6,1.3081651315322087e-6,1.5551001475329334e-7,8.781923103008785e-8,2.127004780841449e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 3000,1.220410998886615e-6,1.1523468252096213e-6,1.2730348693048877e-6,1.813255541083834e-7,1.4253868831670322e-7,2.4471797042942546e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 5000,1.0836063433287088e-6,1.031685816318596e-6,1.1271354803746725e-6,1.5966656070851578e-7,1.4302215963271695e-7,1.939834899611878e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 100,1.1345623848871557e-6,1.0935137943057002e-6,1.176928109664359e-6,1.4872267656066012e-7,1.2159075044148867e-7,1.8527895052075382e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 500,1.117318415213605e-6,1.070387695374401e-6,1.1594721507009279e-6,1.4102850348526555e-7,1.2373075733598677e-7,1.596352694601645e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 1500,1.1947044165040948e-6,1.1449050252097245e-6,1.2550657604276292e-6,2.142436416471223e-7,1.6416131275807107e-7,3.047714216713938e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 3000,1.051581009284192e-6,1.0161894663238806e-6,1.087129882082069e-6,1.1156575571659965e-7,9.92959139512203e-8,1.4823778262032557e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 5000,1.201968868119758e-6,1.1416259960852258e-6,1.2933855116947991e-6,2.2306919165747457e-7,1.4348276721140986e-7,3.7052132350558194e-7
ChooseList/ExMemory 0/ExMemory 5000/ExMemory 100,1.0270952851588911e-6,9.893286107313632e-7,1.0751020560983836e-6,1.345741831607544e-7,1.0755352250645462e-7,1.8389957843006296e-7
ChooseList/ExMemory 0/ExMemory 5000/ExMemory 500,1.1663735099495664e-6,1.102548308953625e-6,1.3510847135107359e-6,3.141864430514988e-7,1.1964174177313959e-7,6.242031402665468e-7
ChooseList/ExMemory 0/ExMemory 5000/ExMemory 1500,1.2196853106358736e-6,1.1952806632070581e-6,1.2578460879287814e-6,1.0238040277410718e-7,6.874466059155509e-8,1.6443521025434618e-7
ChooseList/ExMemory 0/ExMemory 5000/ExMemory 3000,1.2460861827339067e-6,1.2059519713412303e-6,1.29089288180851e-6,1.381019037876145e-7,1.0122232574332809e-7,1.7139425812360155e-7
ChooseList/ExMemory 0/ExMemory 5000/ExMemory 5000,1.1238348823983395e-6,1.0789901915545915e-6,1.1909444444692757e-6,2.0981385475581126e-7,1.6909820078358518e-7,2.659589069614756e-7
ChooseList/ExMemory 0/ExMemory 100/ExMemory 100,1.2172318175385493e-6,1.1908668527380932e-6,1.257926758126615e-6,1.0501987381189674e-7,7.469757883856122e-8,1.4252482101633289e-7
ChooseList/ExMemory 0/ExMemory 100/ExMemory 500,1.1545785082494043e-6,1.0998291143327448e-6,1.257762502044473e-6,2.350632776904314e-7,1.8139314976215111e-7,3.118898386770362e-7
ChooseList/ExMemory 0/ExMemory 100/ExMemory 1500,1.2102099178652837e-6,1.1834241668491956e-6,1.2534998207088473e-6,1.2084015081868723e-7,6.476709860831876e-8,1.7049296875170247e-7
ChooseList/ExMemory 0/ExMemory 100/ExMemory 3000,1.0826400434839204e-6,1.0474911307702009e-6,1.1654791179397314e-6,1.7052518607980743e-7,9.77085480405514e-8,3.289518684511734e-7
ChooseList/ExMemory 0/ExMemory 100/ExMemory 5000,1.246766484839184e-6,1.2215034866066304e-6,1.2902227032007504e-6,1.14356827978102e-7,7.960417879306618e-8,1.639129216760395e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 100,1.1852021753135196e-6,1.1652990098883745e-6,1.2176181345543743e-6,9.194196046584139e-8,7.391980764591056e-8,1.5492569875941653e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 500,1.233315865464622e-6,1.1924952617024729e-6,1.2825015504422273e-6,1.4588088652635288e-7,1.0291705398887898e-7,2.2014991667776687e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 1500,1.2505275765736198e-6,1.2222998441877211e-6,1.2923901921007098e-6,1.0804315949247502e-7,7.351084252784851e-8,1.4409112620968676e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 3000,1.1897809332822352e-6,1.1695044817002013e-6,1.2296072895546852e-6,9.500365116787605e-8,4.2506916762048965e-8,1.4944250088457745e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 5000,1.1949334386147942e-6,1.1699403455591791e-6,1.2432548480710745e-6,1.0530039145568215e-7,5.8566614268530845e-8,1.7551878193985097e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 100,1.2344525434616028e-6,1.2113185769288229e-6,1.3042897602853155e-6,1.3070686822819134e-7,9.166672349824397e-8,2.0872414794954176e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 500,1.0594450125332087e-6,1.0162584294096239e-6,1.1180019769473893e-6,1.4955101302649893e-7,1.2413019454161637e-7,1.8574626389353442e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 1500,1.1452514896379593e-6,1.1152817711729127e-6,1.1885812018587394e-6,1.244974814883182e-7,9.435458967200586e-8,1.7254333221006396e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 3000,1.087213905690388e-6,1.0467496679381294e-6,1.144981430704754e-6,1.5228212330152878e-7,1.2945410048461898e-7,1.9880186765542033e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 5000,1.2640338271649183e-6,1.1873936006086422e-6,1.3490201736434311e-6,2.4899379070641123e-7,2.002690767300341e-7,2.912208462844126e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 100,1.0484329198860533e-6,1.0206903220935009e-6,1.0852094793491444e-6,1.1331206888867993e-7,9.564491130519815e-8,1.3860978856757443e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 500,1.0535418559335782e-6,1.0204243088907577e-6,1.0996628988013987e-6,1.3170317210637224e-7,1.1774828741108604e-7,1.6548446409815605e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 1500,1.2459395735149553e-6,1.2014299835357164e-6,1.2909447859490862e-6,1.6747632364544622e-7,1.3359329717933558e-7,2.1518580616540223e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 3000,1.1566997439102361e-6,1.1018699115156726e-6,1.2342987485396124e-6,2.070138358133003e-7,1.4893415121150026e-7,2.8915575558501943e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 5000,1.2715588512331976e-6,1.2283058761905459e-6,1.3262274393046502e-6,1.650278788252119e-7,1.1173578532554339e-7,2.675505611054348e-7
ChooseList/ExMemory 0/ExMemory 5000/ExMemory 100,1.0391338990480225e-6,1.0031178190077208e-6,1.0784304721527128e-6,1.1571392989601205e-7,1.0589494395134559e-7,1.3607558025109505e-7
ChooseList/ExMemory 0/ExMemory 5000/ExMemory 500,1.249826955858764e-6,1.196318899036716e-6,1.3499138742404285e-6,2.5168992677745686e-7,1.7682666043277262e-7,3.8961716973637806e-7
ChooseList/ExMemory 0/ExMemory 5000/ExMemory 1500,1.1910469267646553e-6,1.1642511804577503e-6,1.2227464969858803e-6,9.102132251512217e-8,5.776748863191485e-8,1.3057193278138684e-7
ChooseList/ExMemory 0/ExMemory 5000/ExMemory 3000,1.1512468829420318e-6,1.0945385123927713e-6,1.2558616732075319e-6,2.433049790704593e-7,1.3112879393852227e-7,4.123749643996195e-7
ChooseList/ExMemory 0/ExMemory 5000/ExMemory 5000,1.1898536304228337e-6,1.1332579813111107e-6,1.2472452742086028e-6,1.93641685169562e-7,1.39492810809003e-7,2.550943378383092e-7
ChooseList/ExMemory 0/ExMemory 100/ExMemory 100,1.227935503169544e-6,1.1130670728280128e-6,1.6475015823112917e-6,6.69873287728863e-7,1.1298341080710538e-7,1.2803769448405198e-6
ChooseList/ExMemory 0/ExMemory 100/ExMemory 500,1.2308439746316267e-6,1.2021006826964528e-6,1.268536328073463e-6,1.133880831287642e-7,7.855832137804341e-8,1.671383105674283e-7
ChooseList/ExMemory 0/ExMemory 100/ExMemory 1500,1.1176979848472384e-6,1.083252018743581e-6,1.1493062659944803e-6,1.1561067419549459e-7,9.405588507758699e-8,1.266164842448969e-7
ChooseList/ExMemory 0/ExMemory 100/ExMemory 3000,1.035381598959077e-6,1.004630111512248e-6,1.0864204316689364e-6,1.2665081592619549e-7,1.0890811561325878e-7,1.5101352948527824e-7
ChooseList/ExMemory 0/ExMemory 100/ExMemory 5000,1.1385236399360062e-6,1.0972337919416335e-6,1.1780898608268145e-6,1.3479260372483852e-7,1.188511814106073e-7,1.501511029363548e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 100,1.1900987913184727e-6,1.1436155888023407e-6,1.2492776706041924e-6,1.8604416905304192e-7,1.5612810677818592e-7,2.5076693594680423e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 500,1.1440815437663777e-6,1.0974754742519079e-6,1.180995902274902e-6,1.3518546470069084e-7,1.1541141886327255e-7,1.618800448905275e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 1500,1.2742631339732565e-6,1.2221984564702192e-6,1.3353493527054152e-6,1.9791703424331355e-7,1.3748835932748348e-7,3.041034179304312e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 3000,1.0087099686759447e-6,9.818723141036337e-7,1.0389641605357118e-6,9.394422916084037e-8,7.742160058844192e-8,1.0839776205500746e-7
ChooseList/ExMemory 0/ExMemory 500/ExMemory 5000,1.2642699139534698e-6,1.2309776068018292e-6,1.3186859738802297e-6,1.5032925732145705e-7,1.054880308164068e-7,2.0688930745536358e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 100,1.2611287396428091e-6,1.2221571229898387e-6,1.3112000235940727e-6,1.5661762612641914e-7,1.2035886474729432e-7,1.9910492912959373e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 500,1.198476652791343e-6,1.1801948046441895e-6,1.2259466493531667e-6,7.219237973475859e-8,4.5980340199060255e-8,1.1062869670736104e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 1500,1.0093440076441773e-6,9.84609866218724e-7,1.0437209374741168e-6,9.328697475061294e-8,7.757629758145496e-8,1.0799413165286596e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 3000,1.2401405331680303e-6,1.2059748041463906e-6,1.2935209880450421e-6,1.4416023906059092e-7,1.0628771850169938e-7,1.9992985150032228e-7
ChooseList/ExMemory 0/ExMemory 1500/ExMemory 5000,1.1746446084293714e-6,1.1606902668531638e-6,1.1915661531092235e-6,5.722667417550226e-8,4.025612397802713e-8,8.477929569235065e-8
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 100,1.0421889048084988e-6,1.0100685505559297e-6,1.0857777825927021e-6,1.258004020415749e-7,1.087229118628084e-7,1.6063719152010344e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 500,1.2450076606782686e-6,1.2182057494814855e-6,1.2904256377704223e-6,1.1074804096293774e-7,6.413189466237382e-8,1.6309991452188567e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 1500,1.0991354345740099e-6,1.0578276805701865e-6,1.1380139360327674e-6,1.4038137775041808e-7,1.1691110672148777e-7,2.1426740989779007e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 3000,9.876066601167441e-7,9.683447902425654e-7,1.0108535973514027e-6,7.882727735425961e-8,6.402842108435972e-8,1.0096285327222068e-7
ChooseList/ExMemory 0/ExMemory 3000/ExMemory 5000,1.181019096256921e-6,1.127554375557058e-6,1.233282415885294e-6,1.5547786420913801e-7,1.210421362580902e-7,2.0142690996436367e-7
ChooseList/ExMemory 0/ExMemory 5000/ExMemory 100,1.0880428273987397e-6,1.0448916804723291e-6,1.1380456283331642e-6,1.5557943864774517e-7,1.2721237836842347e-7,2.061577070718424e-7
